N,종목명,현재가,전일비,등락률,액면가,거래량,시가,고가,저가,외국인비율
1683.0,메리츠 레버리지 국채10년 ETN,8390.0,35.0,+0.42%,0.0,1661.0,8320.0,8405.0,8275.0,0.0
1684.0,메리츠 미국채30년 ETN(H),8390.0,0.0,0.00%,0.0,2269.0,8355.0,8395.0,8350.0,0.0
1685.0,대상홀딩스우,9160.0,20.0,-0.22%,1000.0,5731.0,9150.0,9240.0,8980.0,0.42
1686.0,KOSEF 차이나A50커넥트레버리지MSCI(합성H),11155.0,30.0,+0.27%,0.0,411.0,11150.0,11155.0,11150.0,0.0
1687.0,TIGER S&P글로벌인프라(합성),11945.0,110.0,-0.91%,0.0,52.0,12070.0,12070.0,11945.0,0.0
1688.0,삼성 S&P500 VIX S/T 선물 ETN(H) C,4180.0,200.0,-4.57%,0.0,34622.0,4170.0,4190.0,4160.0,0.0
1689.0,KB 인버스 KOSPI 200 선물 ETN,11885.0,15.0,-0.13%,0.0,38.0,11855.0,11885.0,11820.0,0.0
1690.0,삼성 은 선물 ETN(H),8305.0,0.0,0.00%,0.0,0.0,8305.0,8305.0,8305.0,0.0
1691.0,KBSTAR KRX300레버리지,11840.0,160.0,+1.37%,0.0,27.0,11810.0,11840.0,11765.0,0.0
1692.0,TIGER 우선주,11190.0,15.0,+0.13%,0.0,649.0,11180.0,11195.0,11150.0,0.0
1693.0,에셋플러스 글로벌영에이지액티브,10320.0,10.0,+0.10%,0.0,1836.0,10370.0,10380.0,10265.0,0.0
1694.0,KOSEF 미국S&P500(H),10315.0,105.0,+1.03%,0.0,132451.0,10305.0,10330.0,10305.0,0.0
1695.0,삼성 코스피 양매도 5% OTM ETN,8250.0,0.0,0.00%,0.0,0.0,8250.0,8250.0,8250.0,0.0
1696.0,KODEX Fn멀티팩터,11765.0,0.0,0.00%,0.0,0.0,11765.0,11765.0,11765.0,0.0
1697.0,TIGER 이머징마켓MSCI레버리지(합성 H),7190.0,65.0,+0.91%,0.0,235.0,7260.0,7260.0,7125.0,0.0
1698.0,하나 코스닥150 선물 ETN,8195.0,55.0,-0.67%,0.0,2.0,8210.0,8210.0,8195.0,0.0
1699.0,TREX 200,32755.0,60.0,+0.18%,0.0,335.0,32810.0,32810.0,32635.0,0.0
1700.0,KOSEF 블루칩,8135.0,25.0,+0.31%,0.0,404.0,8155.0,8165.0,8100.0,0.0
1701.0,하나 블룸버그 2X 천연가스 선물 ETN(H),2705.0,10.0,+0.37%,0.0,145567.0,2695.0,2755.0,2655.0,0.0
1702.0,KBSTAR KQ고배당,12485.0,120.0,+0.97%,0.0,18.0,12430.0,12535.0,12430.0,0.0
1703.0,ACE 중국본토CSI300레버리지(합성),3860.0,10.0,-0.26%,0.0,11330.0,3895.0,3910.0,3790.0,2.98
1704.0,KB 인버스 2X KOSPI 200 선물 ETN,16160.0,80.0,-0.49%,0.0,16130.0,16055.0,16220.0,16025.0,0.0
1705.0,신한 인버스 다우존스지수 선물 ETN(H),4030.0,35.0,-0.86%,0.0,2458.0,4035.0,4035.0,4030.0,0.0
1706.0,HANARO KRX300,14655.0,40.0,+0.27%,0.0,58.0,14670.0,14680.0,14600.0,0.0
1707.0,KBSTAR 글로벌수소경제Indxx,9445.0,125.0,-1.31%,0.0,3833.0,9510.0,9510.0,9415.0,0.0
1708.0,ARIRANG KS밸류가중TR,14575.0,30.0,-0.21%,0.0,20.0,14610.0,14620.0,14545.0,0.0
1709.0,ACE 삼성그룹동일가중,16015.0,10.0,+0.06%,0.0,21.0,16095.0,16095.0,16005.0,0.0
1710.0,HANARO 글로벌워터MSCI(합성),9995.0,50.0,-0.50%,0.0,1405.0,10045.0,10045.0,9995.0,0.0
1711.0,SOL 미국TOP5채권혼합40 Solactive,9990.0,10.0,-0.10%,0.0,7405.0,10000.0,10035.0,9985.0,0.0
1712.0,KB 레버리지 구리 선물 ETN(H),15975.0,180.0,-1.11%,0.0,188.0,15730.0,15975.0,15720.0,0.0
1713.0,KBSTAR 삼성그룹Top3채권혼합블룸버그,9965.0,80.0,+0.81%,0.0,12583.0,9910.0,9965.0,9900.0,0.0
1714.0,TRUE 코스닥 150 ETN,7900.0,65.0,-0.82%,0.0,2.0,7915.0,7915.0,7900.0,0.0
1715.0,HANARO Fn K-반도체,7855.0,35.0,+0.45%,0.0,1477.0,7825.0,7860.0,7825.0,0.0
1716.0,ARIRANG 국채선물10년,50210.0,150.0,+0.30%,0.0,753.0,49915.0,50290.0,49865.0,0.0
1717.0,동원시스템즈우,29650.0,100.0,+0.34%,5000.0,466.0,29250.0,30000.0,29250.0,0.16
1718.0,HANARO Fn K-메타버스MZ,7445.0,25.0,+0.34%,0.0,1039.0,7420.0,7455.0,7395.0,0.0
1719.0,KOSEF 200선물레버리지,13475.0,55.0,+0.41%,0.0,2711.0,13575.0,13600.0,13370.0,0.26
1720.0,SOL 한국형글로벌반도체액티브,9990.0,10.0,+0.10%,0.0,1244.0,10050.0,10050.0,9940.0,0.0
1721.0,삼성 알루미늄 선물 ETN,7790.0,100.0,-1.27%,0.0,3.0,7760.0,7815.0,7760.0,0.0
1722.0,TIGER 200커버드콜ATM,8655.0,20.0,+0.23%,0.0,6687.0,8685.0,8685.0,8620.0,0.0
1723.0,미래에셋 천연가스 선물 ETN(H),3885.0,30.0,+0.78%,0.0,67967.0,3880.0,3895.0,3840.0,0.0
1724.0,ACE 레버리지,5970.0,30.0,+0.51%,0.0,2844.0,5985.0,6025.0,5925.0,0.0
1725.0,KODEX 밸류Plus,8620.0,25.0,+0.29%,0.0,3527.0,8615.0,8625.0,8595.0,0.0
1726.0,KOSEF 코스피100,24120.0,5.0,+0.02%,0.0,55.0,24200.0,24220.0,24020.0,0.0
1727.0,ACE 미국S&P500채권혼합액티브,9640.0,65.0,-0.67%,0.0,5186.0,9675.0,9700.0,9600.0,0.0
1728.0,ARIRANG 글로벌MSCI(합성 H),15055.0,40.0,+0.27%,0.0,161.0,15355.0,15355.0,15055.0,0.0
1729.0,히어로즈 TDF2040액티브,10225.0,0.0,0.00%,0.0,0.0,10225.0,10225.0,10225.0,0.0
1730.0,히어로즈 TDF2050액티브,10210.0,25.0,-0.24%,0.0,10.0,10200.0,10230.0,10185.0,0.0
1731.0,ACE 미국나스닥100채권혼합액티브,9545.0,60.0,-0.62%,0.0,1755.0,9620.0,9620.0,9535.0,0.0
1732.0,KOSEF 미국방어배당성장나스닥,12725.0,20.0,-0.16%,0.0,872.0,12930.0,12930.0,12725.0,0.0
1733.0,KOSEF SK그룹대표주,10125.0,110.0,+1.10%,0.0,1133.0,10080.0,10130.0,10055.0,0.0
1734.0,ACE 밸류대형,8425.0,25.0,-0.30%,0.0,47.0,8475.0,8475.0,8405.0,0.0
1735.0,히어로즈 TDF2030액티브,10110.0,10.0,-0.10%,0.0,12.0,10185.0,10185.0,10065.0,0.0
1736.0,VITA 밸류알파액티브,10095.0,0.0,0.00%,0.0,57.0,10200.0,10200.0,10095.0,0.0
1737.0,KODEX MSCI밸류,10770.0,5.0,-0.05%,0.0,74.0,10780.0,10780.0,10755.0,0.0
1738.0,HANARO KAP초장기국고채,36940.0,305.0,+0.83%,0.0,1177.0,36590.0,36955.0,36470.0,0.0
1739.0,TIMEFOLIO K컬처액티브,7530.0,80.0,-1.05%,0.0,3476.0,7565.0,7640.0,7480.0,0.0
1740.0,KB 인버스 KOSDAQ150 선물 ETN,10700.0,295.0,-2.68%,0.0,3.0,10920.0,10920.0,10700.0,0.0
1741.0,TRUE 베트남 VN30 선물 ETN(H),7470.0,40.0,-0.53%,0.0,22.0,7485.0,7485.0,7470.0,0.0
1742.0,ACE 중국과창판STAR50,7450.0,190.0,+2.62%,0.0,20314.0,7335.0,7485.0,7325.0,1.54
1743.0,ACE 스마트밸류,12385.0,20.0,+0.16%,0.0,20.0,12415.0,12415.0,12385.0,0.0
1744.0,마이다스 KoreaStock중소형액티브,19800.0,15.0,-0.08%,0.0,58.0,19780.0,19860.0,19735.0,0.0
1745.0,신한 인버스 2X 10년 국채선물 ETN,10595.0,0.0,0.00%,0.0,0.0,10595.0,10595.0,10595.0,0.0
1746.0,KBSTAR 모멘텀로우볼,13480.0,40.0,-0.30%,0.0,15.0,13565.0,13565.0,13455.0,0.0
1747.0,TIGER 금은선물(H),9245.0,10.0,+0.11%,0.0,1209.0,9260.0,9260.0,9185.0,0.0
1748.0,대신 S&P 2X 천연가스 선물 ETN,2465.0,10.0,-0.40%,0.0,100838.0,2440.0,2465.0,2420.0,0.0
1749.0,KOSEF 독일DAX,9825.0,130.0,-1.31%,0.0,755.0,9935.0,9935.0,9825.0,0.0
1750.0,TIGER KTOP30,8650.0,50.0,+0.58%,0.0,600.0,8610.0,8655.0,8600.0,0.0
1751.0,메리츠 국채30년 ETN,7350.0,35.0,+0.48%,0.0,3527.0,7245.0,7350.0,7220.0,0.0
1752.0,ARIRANG Apple채권혼합Fn,9790.0,65.0,-0.66%,0.0,13318.0,9980.0,9980.0,9785.0,0.0
1753.0,KBSTAR 주식혼합,36700.0,220.0,+0.60%,0.0,6.0,36705.0,36705.0,36615.0,0.0
1754.0,마이다스 200커버드콜5%OTM,12225.0,65.0,-0.53%,0.0,8.0,12210.0,12250.0,12185.0,0.0
1755.0,ARIRANG KS로우사이즈가중TR,14670.0,55.0,+0.38%,0.0,20.0,14655.0,14670.0,14615.0,0.0
1756.0,TIGER 의료기기,14665.0,165.0,+1.14%,0.0,1280.0,14545.0,14680.0,14545.0,0.0
1757.0,KODEX TDF2040액티브,10430.0,5.0,+0.05%,0.0,468.0,10445.0,10450.0,10390.0,0.0
1758.0,신한 인버스 2X Russell 2000 ETN,7295.0,130.0,-1.75%,0.0,60.0,7350.0,7350.0,7295.0,0.0
1759.0,KOSEF 차이나A50커넥트MSCI,9720.0,20.0,+0.21%,0.0,300.0,9740.0,9740.0,9720.0,0.0
1760.0,한국ANKOR유전,104.0,13.0,-11.11%,0.0,7136166.0,115.0,115.0,102.0,0.0
1761.0,UNICORN R&D 액티브,10400.0,80.0,+0.78%,0.0,10.0,10400.0,10400.0,10400.0,0.0
1762.0,KODEX 한중반도체(합성),10400.0,35.0,-0.34%,0.0,6111.0,10425.0,10430.0,10400.0,0.0
1763.0,KB 레버리지 KRX 리츠 TOP 10 ETN,7270.0,110.0,-1.49%,0.0,626.0,7295.0,7295.0,7270.0,0.0
1764.0,KODEX 미국채울트라30년선물인버스(H),10375.0,5.0,+0.05%,0.0,6887.0,10150.0,10430.0,10150.0,0.0
1765.0,대신 S&P WTI원유 선물 ETN,7250.0,50.0,+0.69%,0.0,2.0,7305.0,7305.0,7250.0,0.0
1766.0,SOL 한국형글로벌전기차&2차전지액티브,9765.0,65.0,-0.66%,0.0,3080.0,9810.0,9810.0,9740.0,0.0
1767.0,TIGER MSCI KOREA ESG유니버설,9615.0,40.0,+0.42%,0.0,3.0,9635.0,9635.0,9615.0,0.0
1768.0,WOORI 200,32000.0,70.0,+0.22%,0.0,19.0,32195.0,32195.0,31900.0,0.0
1769.0,ACE 스마트퀄리티,14395.0,75.0,+0.52%,0.0,21.0,14390.0,14395.0,14390.0,0.0
1770.0,TIGER 코스피중형주,14360.0,30.0,+0.21%,0.0,151.0,14365.0,14365.0,14360.0,0.0
1771.0,KODEX TSE일본리츠(H),11950.0,15.0,+0.13%,0.0,194.0,11955.0,11955.0,11885.0,0.0
1772.0,KBSTAR 모멘텀밸류,13035.0,50.0,-0.38%,0.0,5.0,13120.0,13120.0,13035.0,0.0
1773.0,KBSTAR KRX300미국달러선물혼합,14310.0,50.0,-0.35%,0.0,46.0,14370.0,14370.0,14265.0,0.0
1774.0,KBSTAR 국채선물3년,50855.0,215.0,+0.42%,0.0,84.0,50715.0,50855.0,50690.0,0.0
1775.0,KBSTAR 글로벌농업경제MV,10145.0,65.0,-0.64%,0.0,1968.0,10320.0,10320.0,10145.0,0.0
1776.0,KODEX 200 중소형,11830.0,50.0,+0.42%,0.0,2294.0,11820.0,11830.0,11775.0,0.0
1777.0,HANARO Fn K-푸드,9465.0,10.0,+0.11%,0.0,2004.0,9455.0,9495.0,9450.0,0.0
1778.0,TIGER 경기방어채권혼합,8815.0,20.0,+0.23%,0.0,37.0,8820.0,8825.0,8815.0,0.0
1779.0,금강공업우,11890.0,20.0,+0.17%,1000.0,503.0,11950.0,11950.0,11800.0,1.07
1780.0,ACE 스마트로우볼,14010.0,0.0,0.00%,0.0,116.0,14065.0,14065.0,13965.0,0.0
1781.0,KODEX 모멘텀Plus,9985.0,5.0,+0.05%,0.0,10.0,9985.0,9985.0,9985.0,0.0
1782.0,QV US 500 ETN(H),9980.0,0.0,0.00%,0.0,0.0,9980.0,9980.0,9980.0,0.0
1783.0,노루페인트우,14930.0,180.0,+1.22%,500.0,949.0,14770.0,14970.0,14770.0,0.54
1784.0,파워 고배당저변동성,28775.0,175.0,-0.60%,0.0,58.0,28895.0,29000.0,28730.0,0.0
1785.0,KBSTAR 차이나항셍테크,6000.0,75.0,+1.27%,0.0,15098.0,5925.0,6010.0,5900.0,0.0
1786.0,ARIRANG KS모멘텀가중TR,12535.0,35.0,+0.28%,0.0,20.0,12515.0,12545.0,12500.0,0.0
1787.0,한양증권우,13100.0,70.0,-0.53%,5000.0,508.0,13020.0,13130.0,12810.0,0.22
1788.0,메리츠 STAR 50 ETN,6875.0,5.0,-0.07%,0.0,1.0,6875.0,6875.0,6875.0,0.0
1789.0,HANARO 미국S&P500,9820.0,30.0,+0.31%,0.0,25.0,9820.0,9820.0,9820.0,0.0
1790.0,ACE 스마트모멘텀,13725.0,35.0,+0.26%,0.0,20.0,13750.0,13750.0,13725.0,0.0
1791.0,신한 인버스 2X S&P500 선물 ETN,3425.0,110.0,-3.11%,0.0,337411.0,3455.0,3455.0,3425.0,0.0
1792.0,동부건설우,30350.0,300.0,-0.98%,5000.0,1540.0,30850.0,30850.0,30300.0,18.59
1793.0,ARIRANG 고배당저변동50,11410.0,65.0,-0.57%,0.0,998.0,11465.0,11465.0,11360.0,0.0
1794.0,TRUE 인버스 2X HSCEI ETN(H),6830.0,290.0,-4.07%,0.0,16734.0,6925.0,6995.0,6810.0,0.0
1795.0,ACE 미국30년국채선물레버리지(합성 H),8530.0,65.0,+0.77%,0.0,190409.0,8485.0,8530.0,8435.0,0.0
1796.0,KBSTAR 유로스탁스50(H),11360.0,170.0,+1.52%,0.0,1581.0,11285.0,11380.0,11280.0,0.0
1797.0,ACE 코스닥(합성),11360.0,145.0,+1.29%,0.0,4.0,11270.0,11360.0,11270.0,0.0
1798.0,대원전선우,2600.0,35.0,-1.33%,500.0,2645.0,2650.0,2650.0,2590.0,0.8
1799.0,마이티 코스피100,24330.0,105.0,-0.43%,0.0,5.0,24330.0,24330.0,24330.0,0.0
1800.0,히어로즈 글로벌리츠이지스액티브,9070.0,5.0,-0.06%,0.0,1391.0,9060.0,9070.0,8975.0,0.0
1801.0,KB 레버리지 KRX 2차전지 K-뉴딜 ETN,6800.0,315.0,+4.86%,0.0,16813.0,6580.0,6800.0,6550.0,0.0
1802.0,ACE 미국스팩&IPO INDXX,5655.0,70.0,-1.22%,0.0,1697.0,5725.0,5725.0,5655.0,0.0
1803.0,미래에셋 S&P 2X 천연가스 선물 ETN(H),2710.0,25.0,+0.93%,0.0,135949.0,2670.0,2720.0,2655.0,0.0
1804.0,깨끗한나라우,18500.0,150.0,-0.80%,1000.0,1493.0,18450.0,18550.0,18300.0,3.58
1805.0,KODEX 경기소비재,9670.0,20.0,-0.21%,0.0,164.0,9790.0,9790.0,9645.0,0.0
1806.0,크라운해태홀딩스우,11230.0,10.0,+0.09%,500.0,203.0,11230.0,11340.0,11230.0,1.56
1807.0,KBSTAR 200IT,13470.0,145.0,+1.09%,0.0,13.0,13325.0,13470.0,13325.0,0.0
1808.0,KBSTAR V&S셀렉트밸류,13450.0,70.0,+0.52%,0.0,28.0,13490.0,13490.0,13395.0,0.0
1809.0,삼성 레버리지 KRX 2차전지 K-뉴딜 ETN,6700.0,250.0,+3.88%,0.0,14971.0,6510.0,6780.0,6500.0,0.0
1810.0,HANARO 글로벌신재생에너지MSCI(합성),9500.0,45.0,-0.47%,0.0,162.0,9530.0,9545.0,9500.0,0.0
1811.0,신한 레버리지 10년 국채선물 ETN,9490.0,35.0,+0.37%,0.0,355.0,9495.0,9495.0,9490.0,0.0
1812.0,KOSEF 차이나A50커넥트인버스MSCI(합성 H),8855.0,75.0,+0.85%,0.0,7.0,8855.0,8855.0,8855.0,0.47
1813.0,TIGER 200커뮤니케이션서비스,18405.0,35.0,-0.19%,0.0,325.0,18565.0,18565.0,18405.0,0.0
1814.0,ACE 베트남VN30선물블룸버그레버리지(H),8260.0,180.0,-2.13%,0.0,188293.0,8400.0,8660.0,8225.0,0.0
1815.0,TIGER 모멘텀,22005.0,60.0,-0.27%,0.0,1500.0,22005.0,22005.0,21985.0,0.0
1816.0,하이트진로홀딩스우,14000.0,160.0,-1.13%,5000.0,126.0,14160.0,14160.0,14000.0,0.71
1817.0,KBSTAR 글로벌데이터센터리츠나스닥(합성),10135.0,140.0,-1.36%,0.0,409.0,10260.0,10260.0,10100.0,0.0
1818.0,TIGER 코스닥150IT,13665.0,170.0,+1.26%,0.0,879.0,13590.0,13695.0,13565.0,0.0
1819.0,HANARO Fn친환경에너지,9355.0,320.0,+3.54%,0.0,14994.0,9110.0,9355.0,9110.0,0.0
1820.0,메리츠 레버리지 미국채10년 ETN(H),6545.0,10.0,-0.15%,0.0,31262.0,6510.0,6545.0,6505.0,0.0
1821.0,HANARO Fn5G산업,10905.0,90.0,+0.83%,0.0,545.0,10845.0,10905.0,10820.0,0.0
1822.0,ARIRANG KS로우볼가중TR,11885.0,50.0,-0.42%,0.0,54.0,11935.0,11945.0,11830.0,0.0
1823.0,KBSTAR 수출주,10840.0,100.0,+0.93%,0.0,60.0,10825.0,10840.0,10795.0,0.0
1824.0,삼성 HSCEI ETN(H),6495.0,95.0,+1.48%,0.0,4.0,6455.0,6495.0,6455.0,0.0
1825.0,HANARO 농업융복합산업,11800.0,155.0,+1.33%,0.0,92.0,11740.0,11805.0,11690.0,0.0
1826.0,ACE 일본TOPIX인버스(합성 H),3815.0,35.0,-0.91%,0.0,3053.0,3830.0,3835.0,3815.0,0.0
1827.0,ARIRANG KS퀄리티가중TR,12960.0,0.0,0.00%,0.0,20.0,12980.0,12985.0,12935.0,0.0
1828.0,KB 인버스 2X KOSDAQ 150 선물 ETN,12945.0,795.0,-5.79%,0.0,237239.0,13500.0,13680.0,12930.0,0.0
1829.0,ACE Fn성장소비주도주,6460.0,30.0,-0.46%,0.0,80.0,6535.0,6535.0,6460.0,0.0
1830.0,금호건설우,22100.0,650.0,-2.86%,5000.0,700.0,22850.0,22850.0,22100.0,0.0
1831.0,KB 레버리지 FANG 플러스 ETN(H),12840.0,50.0,-0.39%,0.0,90.0,12820.0,12840.0,12730.0,0.0
1832.0,TRUE 인버스 2X 유로스탁스50 ETN(H),2140.0,60.0,-2.73%,0.0,118599.0,2150.0,2160.0,2140.0,0.0
1833.0,ARIRANG 코스피,25575.0,35.0,+0.14%,0.0,29.0,25590.0,25610.0,25495.0,0.0
1834.0,KODEX 국채선물3년인버스,53180.0,25.0,-0.05%,0.0,9.0,53200.0,53205.0,53180.0,0.0
1835.0,TIGER 차이나항셍25,14080.0,45.0,+0.32%,0.0,1754.0,14105.0,14110.0,13910.0,0.0
1836.0,KBSTAR 5대그룹주,6330.0,30.0,+0.48%,0.0,1810.0,6315.0,6330.0,6285.0,0.0
1837.0,ARIRANG 심천차이넥스트(합성),10465.0,140.0,-1.32%,0.0,86.0,10605.0,10605.0,10465.0,0.0
1838.0,KBSTAR KRX기후변화솔루션,10390.0,205.0,+2.01%,0.0,203.0,10200.0,10425.0,10200.0,0.0
1839.0,HANARO 고배당,11335.0,40.0,-0.35%,0.0,57.0,11400.0,11400.0,11315.0,0.0
1840.0,SOL KRX기후변화솔루션,10355.0,60.0,+0.58%,0.0,2.0,10355.0,10355.0,10355.0,0.0
1841.0,KODEX MSCI모멘텀,10350.0,0.0,0.00%,0.0,0.0,10350.0,10350.0,10350.0,0.0
1842.0,서울식품우,2765.0,20.0,-0.72%,100.0,9077.0,2740.0,2770.0,2730.0,0.18
1843.0,MASTER 테크미디어텔레콤액티브,8095.0,50.0,+0.62%,0.0,1913.0,8045.0,8100.0,8045.0,0.0
1844.0,계양전기우,5190.0,30.0,+0.58%,500.0,1610.0,5070.0,5210.0,5070.0,1.78
1845.0,KOSEF 릭소글로벌디지털경제MSCI,7560.0,95.0,+1.27%,0.0,315.0,7570.0,7575.0,7560.0,0.0
1846.0,KODEX 차이나메타버스액티브,10070.0,65.0,+0.65%,0.0,1079.0,10250.0,10250.0,10040.0,12.22
1847.0,KB 레버리지 은 선물 ETN(H),12055.0,75.0,+0.63%,0.0,644.0,12030.0,12120.0,12030.0,0.0
1848.0,ACE 스마트하이베타,12050.0,85.0,+0.71%,0.0,54.0,12030.0,12050.0,12000.0,0.0
1849.0,KBSTAR 200커뮤니케이션서비스,11520.0,20.0,+0.17%,0.0,8.0,11625.0,11625.0,11520.0,0.0
1850.0,KBSTAR 차이나H선물인버스(H),11980.0,165.0,-1.36%,0.0,279.0,12200.0,12200.0,11980.0,0.0
1851.0,ARIRANG K-유니콘투자기업액티브,9960.0,85.0,-0.85%,0.0,71.0,10050.0,10050.0,9960.0,0.0
1852.0,ARIRANG 탄소효율그린뉴딜,7955.0,20.0,+0.25%,0.0,155.0,7915.0,7960.0,7915.0,0.0
1853.0,KB KOSDAQ 150 선물 ETN,8450.0,120.0,+1.44%,0.0,3.0,8315.0,8450.0,8280.0,0.0
1854.0,ARIRANG 신흥국MSCI인버스(합성 H),11375.0,175.0,-1.52%,0.0,53.0,11470.0,11470.0,11375.0,0.0
1855.0,TIGER 200에너지화학레버리지,11810.0,350.0,+3.05%,0.0,1791.0,11585.0,11810.0,11585.0,0.0
1856.0,SOL KEDI메가테크액티브,11780.0,115.0,+0.99%,0.0,7302.0,11760.0,11865.0,11760.0,0.0
1857.0,KODEX 국채선물10년인버스,54200.0,360.0,-0.66%,0.0,200.0,54725.0,54730.0,54200.0,0.0
1858.0,ARIRANG 코스피중형주,10615.0,30.0,+0.28%,0.0,23.0,10610.0,10615.0,10540.0,0.0
1859.0,KBSTAR 200산업재,11650.0,55.0,+0.47%,0.0,16.0,11690.0,11690.0,11610.0,0.0
1860.0,KBSTAR 200건설,11600.0,105.0,+0.91%,0.0,2125.0,11560.0,11610.0,11490.0,0.0
1861.0,TIGER 200커버드콜5%OTM,11555.0,20.0,+0.17%,0.0,315.0,11565.0,11585.0,11510.0,0.0
1862.0,TIGER 200 경기소비재,15200.0,0.0,0.00%,0.0,109.0,15200.0,15230.0,15200.0,0.0
1863.0,KB KOSPI 200 선물 ETN,8235.0,35.0,+0.43%,0.0,22.0,8275.0,8275.0,8235.0,0.0
1864.0,HANARO Fn조선해운,9585.0,145.0,-1.49%,0.0,16695.0,9845.0,9845.0,9550.0,0.0
1865.0,대신 인버스 철광석 선물 ETN(H) B,5750.0,85.0,-1.46%,0.0,278.0,5780.0,5780.0,5740.0,0.0
1866.0,삼성 항셍테크 ETN(H),5750.0,150.0,+2.68%,0.0,16.0,5715.0,5750.0,5645.0,0.0
1867.0,HANARO KRX기후변화솔루션,10440.0,245.0,+2.40%,0.0,267.0,10270.0,10440.0,10270.0,0.0
1868.0,TIGER 200 산업재,6310.0,15.0,-0.24%,0.0,864.0,6325.0,6325.0,6295.0,0.0
1869.0,KBSTAR 중소형고배당,11285.0,35.0,-0.31%,0.0,581.0,11320.0,11355.0,11260.0,0.0
1870.0,SK네트웍스우,49500.0,400.0,+0.81%,2500.0,1025.0,50000.0,51100.0,49000.0,0.3
1871.0,현대비앤지스틸우,51200.0,100.0,+0.20%,5000.0,466.0,52000.0,52000.0,50600.0,0.56
1872.0,ACE 싱가포르리츠채권혼합모닝스타,9340.0,5.0,-0.05%,0.0,44.0,9245.0,9340.0,9235.0,0.0
1873.0,ARIRANG 단기채권액티브,107540.0,0.0,0.00%,0.0,0.0,107540.0,107540.0,107540.0,0.0
1874.0,KOSEF 코스닥150선물레버리지,4105.0,220.0,+5.66%,0.0,53500.0,3950.0,4120.0,3950.0,0.02
1875.0,ACE 국채선물10년인버스,111065.0,110.0,+0.10%,0.0,25.0,111535.0,111535.0,111065.0,0.0
1876.0,KODEX K-이노베이션액티브,9965.0,60.0,+0.61%,0.0,150.0,9965.0,9975.0,9965.0,0.0
1877.0,신한 인버스 2X 금 선물 ETN,5480.0,115.0,-2.06%,0.0,11121.0,5545.0,5545.0,5480.0,0.0
1878.0,메리츠 레버리지 KRX300 선물 ETN,5475.0,0.0,0.00%,0.0,0.0,5475.0,5475.0,5475.0,0.0
1879.0,TIGER 코스피대형주,12140.0,0.0,0.00%,0.0,0.0,12140.0,12140.0,12140.0,0.0
1880.0,HK S&P코리아로우볼,12125.0,0.0,0.00%,0.0,0.0,12125.0,12125.0,12125.0,0.0
1881.0,메리츠 블룸버그 2X 천연가스 선물 ETN(H),2720.0,45.0,+1.68%,0.0,41875.0,2675.0,2725.0,2675.0,0.0
1882.0,HANARO 원자력iSelect,9885.0,0.0,0.00%,0.0,7775.0,9910.0,9910.0,9800.0,0.0
1883.0,흥국화재우,7070.0,140.0,-1.94%,5000.0,2701.0,7210.0,7210.0,7060.0,0.26
1884.0,KBSTAR 200에너지화학,10855.0,180.0,+1.69%,0.0,2178.0,10695.0,10855.0,10695.0,0.0
1885.0,ACE 차세대가치주액티브,10845.0,30.0,-0.28%,0.0,947.0,10830.0,10845.0,10785.0,0.0
1886.0,TRUE 인버스 나스닥 100 ETN,5420.0,125.0,-2.25%,0.0,20113.0,5465.0,5465.0,5405.0,0.0
1887.0,ACE 필리핀MSCI(합성),13545.0,155.0,-1.13%,0.0,38.0,13575.0,13590.0,13545.0,0.0
1888.0,노루홀딩스우,22200.0,300.0,+1.37%,500.0,801.0,21950.0,22200.0,21950.0,1.63
1889.0,KBSTAR 200고배당커버드콜ATM,7685.0,25.0,-0.32%,0.0,4642.0,7740.0,7740.0,7665.0,0.0
1890.0,KBSTAR 미국장기국채선물(H),8960.0,15.0,-0.17%,0.0,12870.0,8975.0,8975.0,8900.0,0.0
1891.0,HK 베스트일레븐액티브,7665.0,0.0,0.00%,0.0,0.0,7665.0,7665.0,7665.0,0.0
1892.0,TIGER 라틴35,3825.0,100.0,-2.55%,0.0,10567.0,3855.0,3875.0,3805.0,0.0
1893.0,ARIRANG 중형주저변동50,10710.0,15.0,-0.14%,0.0,164.0,10730.0,10730.0,10675.0,0.0
1894.0,ACE 국채선물3년인버스,106750.0,25.0,-0.02%,0.0,7.0,106750.0,106810.0,106750.0,0.0
1895.0,WOORI 미국S&P우주항공&디펜스,10560.0,65.0,-0.61%,0.0,1928.0,10625.0,10785.0,10560.0,0.0
1896.0,ARIRANG 스마트베타Quality채권혼합,10540.0,20.0,+0.19%,0.0,20.0,10525.0,10540.0,10515.0,0.0
1897.0,KBSTAR 우량업종,10535.0,55.0,-0.52%,0.0,53.0,10620.0,10625.0,10530.0,0.0
1898.0,SOL 한국형글로벌플랫폼&메타버스액티브,9405.0,30.0,-0.32%,0.0,1556.0,9585.0,9585.0,9405.0,0.0
1899.0,TIGER 지주회사,9550.0,30.0,-0.31%,0.0,239.0,9665.0,9665.0,9525.0,0.0
1900.0,CJ씨푸드1우,26150.0,150.0,-0.57%,500.0,373.0,26150.0,26400.0,26000.0,0.19
1901.0,KOSEF 미국ETF산업STOXX,10420.0,5.0,-0.05%,0.0,154.0,10425.0,10425.0,10330.0,0.0
1902.0,성문전자우,8680.0,90.0,+1.05%,500.0,481.0,8680.0,8680.0,8670.0,0.16
